Transaction_ID,Company_ID,Product_ID,Quantity,Transaction_Date,Product_Price,Total_Cost
440,42.0,9.0,8.0,2022-03-03,101884.58,815076.64
441,87.0,6.0,18.0,2024-04-03,176838.25,3183088.5
442,41.0,12.0,17.0,2022-05-18,82487.52,1402287.84
443,8.0,13.0,20.0,2022-03-29,190316.36,3806327.2
444,11.0,6.0,8.0,2021-12-02,144745.56,1157964.48
445,24.0,6.0,18.0,2021-11-28,84554.11,1521973.98
446,19.0,15.0,19.0,2021-04-26,102232.38,1942415.22
447,10.0,12.0,15.0,2022-11-02,90041.75,1350626.25
448,85.0,12.0,12.0,2024-03-24,90883.0,1090596.0
449,67.0,16.0,1.0,2024-09-15,116546.65,116546.65
450,25.0,7.0,13.0,2023-07-27,139914.76,1818891.88
451,61.0,4.0,6.0,2023-07-19,120120.42,720722.52
452,81.0,9.0,4.0,2022-09-11,115869.65,463478.6
453,35.0,8.0,3.0,2023-12-04,164140.01,492420.03
454,20.0,7.0,17.0,2022-12-06,155678.46,2646533.82
455,67.0,20.0,5.0,2020-12-29,237711.23,1188556.15
456,23.0,11.0,11.0,2022-10-31,131297.78,1444275.58
457,5.0,8.0,7.0,2023-07-27,163011.14,1141077.98
458,44.0,11.0,15.0,2021-10-31,167102.86,2506542.9
459,97.0,18.0,15.0,2023-03-15,125257.22,1878858.3
460,17.0,15.0,8.0,2023-01-18,93953.64,751629.12
461,67.0,14.0,19.0,2022-04-30,133552.22,2537492.18
462,70.0,12.0,16.0,2023-08-31,83296.34,1332741.44
463,84.0,4.0,8.0,2022-04-17,131297.78,1050382.24
464,3.0,5.0,8.0,2022-06-15,131297.78,1050382.24
465,62.0,7.0,3.0,2022-09-16,163419.63,490258.89
466,9.0,7.0,12.0,2022-12-19,165951.88,1991422.56
467,67.0,12.0,15.0,2021-01-27,87819.27,1317289.05
468,57.0,12.0,3.0,2020-11-21,87951.64,263854.92
469,39.0,6.0,10.0,2024-05-01,175112.28,1751122.8
470,31.0,5.0,18.0,2024-04-17,85837.87,1545081.66
471,33.0,4.0,20.0,2022-01-28,116123.39,2322467.8
472,99.0,7.0,20.0,2020-11-19,157778.53,3155570.6
473,32.0,6.0,2.0,2022-03-26,90265.78,180531.56
474,65.0,4.0,8.0,2024-10-20,116961.36,935690.88
475,29.0,7.0,7.0,2021-06-24,144184.92,1009294.44
476,81.0,3.0,18.0,2021-12-18,92558.36,1666050.48
477,25.0,15.0,19.0,2022-07-09,110264.69,2095029.11
478,71.0,12.0,7.0,2024-01-14,77981.98,545873.86
479,7.0,7.0,12.0,2023-07-03,131297.78,1575573.36
480,67.0,18.0,3.0,2021-10-02,132795.32,398385.96
481,40.0,13.0,9.0,2021-05-30,131297.78,1181680.02
482,38.0,10.0,15.0,2022-10-29,82190.64,1232859.6
483,35.0,10.0,3.0,2023-12-24,97416.95,292250.85
484,91.0,18.0,9.0,2022-09-03,124499.04,1120491.36
485,9.0,9.0,9.0,2021-09-29,121987.69,1097889.21
486,83.0,3.0,2.0,2021-12-02,102059.6,204119.2
487,26.0,11.0,10.0,2021-09-25,131297.78,1312977.8
488,79.0,12.0,15.0,2022-11-15,87081.21,1306218.15
489,33.0,6.0,18.0,2022-06-06,169893.96,3058091.28
490,24.0,3.0,8.0,2022-10-02,106247.07,849976.56
491,80.0,12.0,8.0,2021-10-01,131297.78,1050382.24
492,94.0,10.0,14.0,2021-11-18,82492.27,1154891.78
493,89.0,9.0,7.0,2023-12-13,115005.1,805035.7
494,57.0,10.0,8.0,2022-09-05,83105.38,664843.04
495,30.0,6.0,4.0,2021-05-03,106143.32,424573.28
496,87.0,6.0,9.0,2021-11-09,175814.64,1582331.76
497,64.0,9.0,8.0,2022-10-19,131297.78,1050382.24
498,67.0,11.0,6.0,2023-10-23,131297.78,787786.68
499,31.0,11.0,8.0,2023-04-03,161628.54,1293028.32
500,67.0,8.0,14.0,2021-07-07,159039.02,2226546.28
501,48.0,12.0,3.0,2024-02-19,92372.45,277117.35
502,18.0,2.0,2.0,2022-06-23,178138.74,356277.48
503,59.0,5.0,6.0,2021-07-20,90295.91,541775.46
504,67.0,19.0,8.0,2021-01-28,95066.32,760530.56
505,21.0,19.0,6.0,2023-05-20,97872.96,587237.76
506,50.0,6.0,12.0,2024-07-19,231270.31,2775243.72
507,10.0,13.0,14.0,2021-04-10,131297.78,1838168.92
508,76.0,13.0,5.0,2023-03-16,190133.48,950667.4
509,67.0,20.0,13.0,2024-10-10,222670.18,2894712.34
510,61.0,2.0,20.0,2023-09-16,131297.78,2625955.6
511,72.0,3.0,6.0,2024-09-09,108919.83,653518.98
512,91.0,8.0,11.0,2021-08-14,146295.25,1609247.75
513,31.0,9.0,12.0,2021-06-15,117519.21,1410230.52
514,99.0,14.0,18.0,2022-04-29,136308.66,2453555.88
515,39.0,17.0,16.0,2021-09-07,131297.78,2100764.48
516,97.0,18.0,6.0,2024-12-03,126969.72,761818.32
517,4.0,12.0,11.0,2022-11-08,131297.78,1444275.58
518,73.0,7.0,18.0,2021-03-07,150348.33,2706269.94
519,67.0,7.0,6.0,2023-01-14,146655.88,879935.28
520,2.0,20.0,9.0,2024-07-21,209110.61,1881995.49
521,44.0,16.0,17.0,2022-07-06,100948.8,1716129.6
522,86.0,4.0,7.0,2022-03-11,117911.5,825380.5
523,92.0,9.0,8.0,2022-08-24,115631.45,925051.6
524,68.0,6.0,8.0,2021-10-17,187266.97,1498135.76
525,52.0,12.0,2.0,2023-11-13,76887.81,153775.62
526,38.0,20.0,13.0,2023-10-02,229308.28,2981007.64
527,30.0,10.0,7.0,2023-11-21,89239.95,624679.65
528,49.0,14.0,15.0,2024-04-14,128983.04,1934745.6
529,75.0,20.0,14.0,2022-11-03,222857.57,3120005.98
530,59.0,16.0,19.0,2022-06-04,101553.2,1929510.8
531,52.0,19.0,13.0,2021-09-02,103924.49,1351018.37
532,72.0,3.0,2.0,2024-04-28,101232.01,202464.02
533,72.0,6.0,12.0,2021-02-18,155195.23,1862342.76
534,37.0,9.0,5.0,2024-10-11,121950.76,609753.8
535,67.0,8.0,11.0,2022-05-13,162622.0,1788842.0
536,67.0,18.0,11.0,2021-01-02,143703.24,1580735.64
537,83.0,19.0,13.0,2024-04-18,87101.68,1132321.84
538,89.0,6.0,7.0,2021-08-18,122469.11,857283.77
539,67.0,6.0,2.0,2023-03-02,214091.72,428183.44
540,37.0,12.0,2.0,2022-10-29,76938.45,153876.9
541,58.0,9.0,15.0,2022-11-24,108560.36,1628405.4
542,55.0,6.0,8.0,2024-08-14,141442.56,1131540.48
543,87.0,4.0,9.0,2023-05-21,131402.57,1182623.13
544,46.0,12.0,8.0,2021-08-04,77452.67,619621.36
545,28.0,6.0,19.0,2024-03-30,79439.19,1509344.61
546,71.0,13.0,18.0,2022-09-30,208697.62,3756557.16
547,83.0,8.0,17.0,2021-06-29,157591.33,2679052.61
548,42.0,9.0,1.0,2023-08-20,113423.26,113423.26
549,6.0,18.0,8.0,2020-12-24,142518.76,1140150.08
550,26.0,15.0,17.0,2023-01-15,98507.66,1674630.22
551,19.0,17.0,8.0,2024-04-13,181933.82,1455470.56
552,60.0,4.0,14.0,2022-12-20,117183.67,1640571.38
553,5.0,14.0,8.0,2022-06-26,124308.01,994464.08
554,98.0,2.0,4.0,2024-07-19,172417.08,689668.32
555,99.0,1.0,8.0,2023-10-06,127316.37,1018530.96
556,79.0,15.0,14.0,2021-01-31,131297.78,1838168.92
557,93.0,14.0,17.0,2022-02-18,131297.78,2232062.26
558,58.0,19.0,15.0,2022-11-16,88981.83,1334727.45
559,82.0,17.0,20.0,2021-08-17,159140.14,3182802.8
560,20.0,2.0,9.0,2023-08-02,152240.62,1370165.58
561,50.0,6.0,12.0,2021-03-17,195977.62,2351731.44
562,87.0,10.0,6.0,2023-08-05,87740.0,526440.0
563,65.0,7.0,19.0,2020-12-17,162536.64,3088196.16
564,9.0,13.0,16.0,2024-03-12,198114.83,3169837.28
565,48.0,2.0,7.0,2024-07-03,177270.94,1240896.58
566,67.0,13.0,8.0,2022-10-31,185265.88,1482127.04
567,95.0,10.0,8.0,2023-05-01,90668.85,725350.8
568,19.0,6.0,0.0,2021-10-01,122687.34,0.0
569,42.0,6.0,6.0,2021-02-27,120732.65,724395.9
570,81.0,4.0,8.0,2021-12-24,122170.78,977366.24
571,3.0,6.0,10.0,2024-10-07,104360.85,1043608.5
572,47.0,5.0,1.0,2022-03-05,78413.06,78413.06
573,23.0,15.0,20.0,2023-12-21,100377.61,2007552.2
574,71.0,11.0,10.0,2024-07-04,158075.94,1580759.4
575,18.0,3.0,7.0,2023-11-07,101028.66,707200.62
576,35.0,2.0,9.0,2024-02-18,131297.78,1181680.02
577,66.0,17.0,3.0,2020-11-16,176768.55,530305.65
578,7.0,1.0,14.0,2024-01-19,128525.11,1799351.54
579,41.0,1.0,9.0,2022-04-12,152410.87,1371697.83
580,9.0,5.0,8.0,2023-10-21,79109.39,632875.12
581,67.0,4.0,17.0,2021-08-24,120553.1,2049402.7
582,33.0,6.0,17.0,2024-10-14,112571.26,1913711.42
583,67.0,5.0,5.0,2023-04-16,82077.44,410387.2
584,27.0,11.0,7.0,2023-12-25,153991.99,1077943.93
585,7.0,1.0,8.0,2022-02-18,150103.56,1200828.48
586,57.0,14.0,14.0,2022-07-31,119568.52,1673959.28
587,67.0,15.0,3.0,2021-12-02,91768.42,275305.26
588,5.0,4.0,4.0,2022-12-21,130001.66,520006.64
589,84.0,4.0,19.0,2024-09-18,125924.87,2392572.53
590,61.0,8.0,10.0,2024-09-05,160076.45,1600764.5
591,67.0,19.0,10.0,2021-08-31,93006.48,930064.8
592,98.0,3.0,21.0,2021-03-20,109976.09,2309497.89
593,25.0,10.0,15.0,2023-01-23,83453.26,1251798.9
594,39.0,20.0,8.0,2024-03-20,226875.1,1815000.8
595,52.0,7.0,12.0,2021-10-15,149191.8,1790301.6
596,8.0,10.0,6.0,2021-11-24,87711.46,526268.76
597,5.0,20.0,12.0,2021-08-15,211476.81,2537721.72
598,19.0,10.0,12.0,2023-05-19,98510.85,1182130.2
599,69.0,15.0,8.0,2021-08-26,102113.92,816911.36
600,76.0,5.0,12.0,2023-08-04,82466.56,989598.72
601,81.0,13.0,10.0,2022-03-11,197784.03,1977840.3
602,92.0,6.0,13.0,2022-01-27,94040.11,1222521.43
603,61.0,6.0,9.0,2024-02-09,131638.55,1184746.95
604,18.0,18.0,1.0,2022-08-08,134469.43,134469.43
605,66.0,11.0,20.0,2024-10-03,145932.46,2918649.2
606,25.0,13.0,15.0,2023-04-07,196614.03,2949210.45
607,5.0,3.0,0.0,2023-11-09,95380.05,0.0
608,78.0,15.0,18.0,2022-04-15,98763.05,1777734.9
609,73.0,18.0,7.0,2022-02-20,131297.78,919084.46
610,10.0,18.0,9.0,2023-09-23,131297.78,1181680.02
611,34.0,17.0,13.0,2024-05-02,152767.67,1985979.71
612,25.0,13.0,13.0,2024-05-19,206668.6,2686691.8
613,92.0,11.0,10.0,2024-02-24,131297.78,1312977.8
614,75.0,20.0,16.0,2024-05-31,230966.88,3695470.08
615,9.0,6.0,8.0,2023-05-04,178053.38,1424427.04
616,92.0,9.0,8.0,2022-07-12,107245.63,857965.04
617,3.0,16.0,4.0,2023-03-16,105112.55,420450.2
618,67.0,1.0,17.0,2021-06-11,134291.83,2282961.11
619,48.0,1.0,12.0,2024-04-08,149596.18,1795154.16
620,17.0,6.0,7.0,2021-02-06,104409.6,730867.2
621,67.0,15.0,17.0,2021-01-01,92916.94,1579587.98
622,18.0,14.0,2.0,2024-01-25,128932.33,257864.66
623,29.0,2.0,8.0,2023-02-15,168214.21,1345713.68
624,35.0,4.0,17.0,2024-09-11,130939.28,2225967.76
625,85.0,10.0,14.0,2022-02-18,131297.78,1838168.92
626,60.0,3.0,5.0,2023-11-07,91779.78,458898.9
627,98.0,13.0,16.0,2022-06-19,199048.52,3184776.32
628,53.0,1.0,12.0,2023-04-28,145825.97,1749911.64
629,31.0,16.0,10.0,2022-11-23,131297.78,1312977.8
630,92.0,18.0,6.0,2020-12-21,132682.21,796093.26
631,13.0,14.0,12.0,2021-09-17,126257.13,1515085.56
632,86.0,16.0,17.0,2020-10-31,100844.13,1714350.21
633,77.0,3.0,15.0,2021-02-09,102206.22,1533093.3
634,89.0,11.0,10.0,2020-11-21,162539.51,1625395.1
635,84.0,3.0,11.0,2023-09-21,96519.47,1061714.17
636,75.0,11.0,13.0,2023-11-08,169947.97,2209323.61
637,20.0,13.0,8.0,2023-04-07,185011.69,1480093.52
638,91.0,6.0,16.0,2024-06-29,128627.82,2058045.12
639,67.0,12.0,8.0,2022-04-23,86006.61,688052.88
640,40.0,15.0,8.0,2023-04-17,101521.63,812173.04
641,67.0,14.0,16.0,2022-06-30,137919.08,2206705.28
642,27.0,15.0,8.0,2021-01-14,109043.4,872347.2
643,94.0,13.0,10.0,2023-03-22,203397.44,2033974.4
644,92.0,3.0,2.0,2022-09-28,106745.73,213491.46
645,67.0,20.0,2.0,2022-04-08,214481.28,428962.56
646,11.0,2.0,14.0,2022-03-14,153028.19,2142394.66
647,69.0,6.0,2.0,2022-04-02,126083.36,252166.72
648,7.0,9.0,7.0,2022-10-18,131297.78,919084.46
649,70.0,12.0,7.0,2024-07-13,131297.78,919084.46
650,45.0,17.0,9.0,2022-02-05,174228.66,1568057.94
651,74.0,9.0,15.0,2024-03-06,101538.05,1523070.75
652,2.0,17.0,13.0,2021-12-02,178299.01,2317887.13
653,35.0,2.0,20.0,2024-07-28,162666.37,3253327.4
654,82.0,14.0,2.0,2023-02-20,134774.55,269549.1
655,26.0,10.0,10.0,2023-08-28,92322.0,923220.0
656,54.0,2.0,18.0,2020-11-17,131297.78,2363360.04
657,89.0,4.0,19.0,2021-08-25,117534.1,2233147.9
658,90.0,3.0,19.0,2023-02-25,106203.56,2017867.64
659,73.0,16.0,12.0,2023-12-04,111648.46,1339781.52
660,94.0,19.0,4.0,2021-07-17,86249.61,344998.44
661,85.0,12.0,15.0,2024-08-18,87804.28,1317064.2
662,54.0,15.0,5.0,2022-05-10,97456.23,487281.15
663,66.0,15.0,8.0,2022-05-28,94065.66,752525.28
664,7.0,4.0,8.0,2024-10-03,123698.01,989584.08
665,92.0,11.0,4.0,2023-01-14,141385.29,565541.16
666,62.0,6.0,20.0,2023-08-29,75755.41,1515108.2
667,100.0,18.0,11.0,2021-01-20,145879.87,1604678.57
668,64.0,15.0,9.0,2021-05-02,109712.08,987408.72
669,81.0,6.0,14.0,2024-07-10,94145.27,1318033.78
670,3.0,8.0,12.0,2024-04-03,147153.4,1765840.8
671,81.0,8.0,10.0,2023-03-09,152105.48,1521054.8
672,59.0,6.0,19.0,2024-02-25,137041.59,2603790.21
673,79.0,12.0,20.0,2021-10-17,79766.4,1595328.0
674,13.0,11.0,11.0,2021-06-17,167931.45,1847245.95
675,54.0,2.0,15.0,2021-06-21,184609.81,2769147.15
676,77.0,18.0,15.0,2021-10-24,143000.28,2145004.2
677,49.0,6.0,16.0,2023-04-16,173814.06,2781024.96
678,90.0,6.0,10.0,2023-02-26,106371.49,1063714.9
679,85.0,10.0,17.0,2024-02-07,87260.76,1483432.92
680,34.0,9.0,10.0,2022-10-08,122751.32,1227513.2
681,21.0,6.0,7.0,2021-10-18,147739.59,1034177.13
682,41.0,18.0,19.0,2022-07-05,125844.28,2391041.32
683,24.0,2.0,4.0,2022-09-05,169809.98,679239.92
684,48.0,14.0,14.0,2021-12-24,135043.58,1890610.12
685,67.0,6.0,21.0,2024-01-30,139676.11,2933198.31
686,92.0,10.0,10.0,2024-01-02,83092.58,830925.8
687,82.0,16.0,20.0,2021-02-03,113722.56,2274451.2
688,71.0,18.0,8.0,2021-01-26,123787.63,990301.04
689,79.0,9.0,18.0,2023-01-29,113288.36,2039190.48
690,3.0,11.0,13.0,2022-04-22,147133.21,1912731.73
691,13.0,1.0,5.0,2022-01-25,141296.9,706484.5
692,89.0,2.0,12.0,2022-01-26,131297.78,1575573.36
693,80.0,14.0,4.0,2022-03-18,117496.89,469987.56
694,57.0,17.0,8.0,2021-05-31,177391.62,1419132.96
695,72.0,7.0,14.0,2022-04-10,161593.2,2262304.8
696,82.0,5.0,8.0,2022-01-27,80680.6,645444.8
697,58.0,17.0,8.0,2023-05-16,153352.86,1226822.88
698,85.0,12.0,16.0,2021-03-28,78075.55,1249208.8
699,57.0,17.0,8.0,2022-10-19,178910.47,1431283.76
700,49.0,5.0,19.0,2022-09-27,81505.75,1548609.25
701,37.0,16.0,0.0,2022-12-12,108882.3,0.0
702,36.0,2.0,14.0,2024-05-03,171159.19,2396228.66
703,3.0,6.0,12.0,2022-11-02,165611.82,1987341.84
704,85.0,6.0,11.0,2021-06-13,184991.88,2034910.68
705,8.0,15.0,16.0,2022-04-03,95671.39,1530742.24
706,87.0,7.0,2.0,2024-07-20,165775.69,331551.38
707,21.0,17.0,13.0,2021-05-20,151797.41,1973366.33
708,6.0,19.0,8.0,2023-01-10,131297.78,1050382.24
709,36.0,8.0,8.0,2021-08-25,139918.27,1119346.16
710,65.0,12.0,18.0,2022-10-15,91995.43,1655917.74
711,68.0,18.0,8.0,2023-03-02,125724.32,1005794.56
712,44.0,5.0,8.0,2022-09-14,131297.78,1050382.24
713,67.0,6.0,8.0,2021-01-20,193348.81,1546790.48
714,98.0,17.0,11.0,2023-05-02,154712.02,1701832.22
715,6.0,9.0,18.0,2022-05-11,111382.04,2004876.72
716,43.0,19.0,14.0,2020-12-18,86778.95,1214905.3
717,67.0,4.0,8.0,2024-01-16,131274.4,1050195.2
718,68.0,19.0,5.0,2021-02-08,100724.51,503622.55
719,81.0,4.0,18.0,2024-05-13,116961.59,2105308.62
720,7.0,13.0,8.0,2024-04-19,185407.64,1483261.12
721,67.0,6.0,8.0,2021-06-26,185091.26,1480730.08
722,69.0,4.0,3.0,2022-04-25,116807.79,350423.37
723,56.0,15.0,8.0,2021-04-29,107590.71,860725.68
724,18.0,13.0,13.0,2023-07-20,181371.68,2357831.84
725,22.0,12.0,7.0,2024-10-20,77985.14,545895.98
726,67.0,14.0,8.0,2023-02-17,136102.41,1088819.28
727,13.0,16.0,18.0,2021-10-10,115959.4,2087269.2
728,29.0,1.0,8.0,2024-05-14,140444.13,1123553.04
729,9.0,12.0,19.0,2022-11-10,86887.54,1650863.26
730,17.0,8.0,20.0,2021-01-04,162452.77,3249055.4
731,61.0,1.0,16.0,2020-11-20,131297.78,2100764.48
732,85.0,18.0,18.0,2024-01-30,122249.93,2200498.74
733,93.0,3.0,9.0,2021-12-21,102302.48,920722.32
734,67.0,13.0,8.0,2023-07-08,207487.79,1659902.32
735,51.0,17.0,10.0,2021-10-31,183995.18,1839951.8
736,73.0,5.0,8.0,2022-05-31,89200.04,713600.32
737,52.0,3.0,9.0,2022-09-18,101255.13,911296.17
738,32.0,14.0,19.0,2021-12-24,138193.0,2625667.0
739,67.0,17.0,18.0,2020-11-05,156031.05,2808558.9
740,45.0,9.0,17.0,2021-06-22,108973.68,1852552.56
741,78.0,17.0,2.0,2023-12-22,180553.91,361107.82
742,9.0,18.0,11.0,2024-05-06,129600.45,1425604.95
743,67.0,17.0,8.0,2023-03-22,170916.89,1367335.12
744,82.0,2.0,10.0,2021-02-14,183353.54,1833535.4
745,67.0,9.0,7.0,2022-05-12,100855.71,705989.97
746,37.0,14.0,13.0,2023-09-10,137907.26,1792794.38
747,42.0,18.0,0.0,2022-03-16,141543.48,0.0
748,51.0,4.0,18.0,2022-09-10,122526.93,2205484.74
749,26.0,5.0,7.0,2020-12-17,76995.87,538971.09
750,93.0,11.0,8.0,2024-04-04,155680.03,1245440.24
751,48.0,15.0,20.0,2021-08-17,106533.95,2130679.0
752,58.0,20.0,6.0,2022-05-21,208968.45,1253810.7
753,86.0,2.0,11.0,2021-08-19,178566.96,1964236.56
754,90.0,20.0,19.0,2023-04-11,207109.19,3935074.61
755,43.0,6.0,8.0,2021-01-24,190028.76,1520230.08
756,91.0,14.0,17.0,2021-07-21,139000.46,2363007.82
757,41.0,13.0,21.0,2023-12-06,205361.52,4312591.92
758,51.0,4.0,11.0,2024-07-21,126480.54,1391285.94
759,10.0,5.0,5.0,2021-06-17,79673.52,398367.6
760,74.0,5.0,5.0,2021-02-16,87164.85,435824.25
761,67.0,17.0,12.0,2021-06-04,173738.65,2084863.8
762,26.0,15.0,3.0,2022-06-21,92582.75,277748.25
763,40.0,11.0,3.0,2022-05-13,160793.93,482381.79
764,49.0,19.0,15.0,2022-11-27,97982.87,1469743.05
765,84.0,8.0,9.0,2022-08-05,141121.37,1270092.33
766,41.0,5.0,2.0,2024-01-31,87838.2,175676.4
767,33.0,7.0,13.0,2020-11-03,162467.65,2112079.45
768,57.0,15.0,19.0,2022-09-03,98220.46,1866188.74
769,42.0,2.0,8.0,2023-02-17,161000.55,1288004.4
770,83.0,18.0,13.0,2021-05-14,135814.06,1765582.78
771,22.0,5.0,9.0,2023-06-03,85152.88,766375.92
772,28.0,10.0,3.0,2020-12-10,90636.18,271908.54
773,67.0,14.0,4.0,2024-09-06,118089.18,472356.72
774,4.0,6.0,19.0,2024-03-29,192318.89,3654058.91
775,67.0,9.0,11.0,2024-03-14,103387.16,1137258.76
776,68.0,6.0,11.0,2023-12-09,195548.08,2151028.88
777,57.0,9.0,18.0,2022-09-16,115429.21,2077725.78
778,13.0,2.0,19.0,2022-12-14,176703.38,3357364.22
779,4.0,13.0,8.0,2021-03-04,195635.5,1565084.0
780,67.0,4.0,18.0,2020-12-15,112959.07,2033263.26
781,96.0,19.0,17.0,2022-11-18,100045.99,1700781.83
782,68.0,2.0,8.0,2023-03-21,157517.16,1260137.28
783,67.0,6.0,8.0,2021-10-06,183243.92,1465951.36
784,75.0,1.0,8.0,2021-04-15,144083.11,1152664.88
785,58.0,6.0,10.0,2021-10-21,178855.03,1788550.3
786,22.0,3.0,4.0,2022-02-21,109787.12,439148.48
787,86.0,8.0,8.0,2022-02-15,164699.06,1317592.48
788,89.0,7.0,3.0,2024-01-17,164231.28,492693.84
789,67.0,5.0,5.0,2021-04-13,90791.05,453955.25
790,12.0,12.0,16.0,2023-05-07,85269.02,1364304.32
791,67.0,8.0,13.0,2024-10-10,145519.06,1891747.78
792,95.0,1.0,8.0,2021-02-10,131297.78,1050382.24
793,6.0,6.0,2.0,2021-01-21,131297.78,262595.56
794,16.0,9.0,6.0,2022-05-06,107962.11,647772.66
795,49.0,7.0,7.0,2023-10-10,143400.39,1003802.73
796,24.0,5.0,10.0,2021-11-26,83330.61,833306.1
797,66.0,11.0,20.0,2020-01-11,131297.78,2625955.6
798,14.0,6.0,6.0,2021-02-23,99167.36,595004.16
799,70.0,6.0,8.0,2020-12-05,165054.66,1320437.28
800,62.0,9.0,11.0,2023-11-13,118477.0,1303247.0
801,67.0,18.0,15.0,2021-07-29,135661.0,2034915.0
802,5.0,14.0,8.0,2021-02-22,139152.22,1113217.76
803,67.0,15.0,6.0,2021-06-15,109470.75,656824.5
804,50.0,17.0,2.0,2021-02-12,131297.78,262595.56
805,87.0,17.0,10.0,2024-07-05,183571.54,1835715.4
806,38.0,2.0,9.0,2022-09-24,158576.75,1427190.75
807,40.0,6.0,14.0,2023-02-12,131297.78,1838168.92
808,20.0,5.0,11.0,2022-12-15,82220.83,904429.13
809,65.0,20.0,4.0,2022-12-03,240944.3,963777.2
810,27.0,12.0,7.0,2022-01-30,91355.98,639491.86
811,67.0,18.0,9.0,2024-05-27,130634.46,1175710.14
812,8.0,18.0,2.0,2021-12-11,145358.65,290717.3
813,39.0,5.0,8.0,2024-09-01,83583.23,668665.84
814,19.0,17.0,8.0,2021-01-26,178368.45,1426947.6
815,29.0,10.0,16.0,2022-10-22,80664.82,1290637.12
816,99.0,10.0,9.0,2022-04-06,131297.78,1181680.02
817,99.0,2.0,20.0,2023-09-04,176841.79,3536835.8
818,67.0,10.0,15.0,2022-10-25,85138.27,1277074.05
819,49.0,11.0,9.0,2022-02-19,164230.46,1478074.14
820,38.0,8.0,20.0,2022-08-22,151405.87,3028117.4
821,80.0,14.0,12.0,2021-10-08,119979.65,1439755.8
822,40.0,6.0,18.0,2024-10-22,180981.07,3257659.26
823,61.0,13.0,13.0,2024-05-03,178089.58,2315164.54
824,40.0,17.0,15.0,2023-05-18,163919.16,2458787.4
825,52.0,8.0,12.0,2022-02-12,131297.78,1575573.36
826,96.0,1.0,14.0,2023-01-13,140900.01,1972600.14
827,58.0,5.0,8.0,2022-11-17,86682.5,693460.0
828,56.0,15.0,8.0,2023-08-17,103816.11,830528.88
829,100.0,19.0,10.0,2023-08-14,93134.29,931342.9
830,33.0,12.0,19.0,2021-06-07,75670.27,1437735.13
831,17.0,2.0,8.0,2021-08-20,164007.94,1312063.52
832,96.0,15.0,8.0,2023-04-29,107921.64,863373.12
833,15.0,12.0,3.0,2021-05-18,88951.83,266855.49
834,99.0,7.0,18.0,2021-07-12,154249.16,2776484.88
835,67.0,15.0,8.0,2024-06-10,131297.78,1050382.24
836,16.0,14.0,9.0,2022-05-21,120604.74,1085442.66
837,32.0,3.0,7.0,2022-10-28,104480.06,731360.42
838,66.0,19.0,14.0,2023-06-16,94865.8,1328121.2
839,24.0,15.0,2.0,2023-10-01,97090.41,194180.82
840,85.0,1.0,17.0,2022-03-07,153768.25,2614060.25
841,67.0,17.0,11.0,2024-08-24,166085.26,1826937.86
842,40.0,8.0,15.0,2023-06-19,165392.02,2480880.3
843,67.0,14.0,17.0,2024-05-27,123497.08,2099450.36
844,52.0,14.0,17.0,2024-03-19,139401.39,2369823.63
845,85.0,6.0,15.0,2022-02-25,182711.87,2740678.05
846,100.0,8.0,4.0,2023-02-10,155603.18,622412.72
847,57.0,11.0,12.0,2021-10-12,154171.47,1850057.64
848,31.0,6.0,11.0,2023-10-24,142564.76,1568212.36
849,67.0,2.0,20.0,2020-11-17,159055.5,3181110.0
850,79.0,16.0,15.0,2022-07-11,113270.19,1699052.85
851,17.0,9.0,15.0,2023-10-19,102265.48,1533982.2
852,24.0,7.0,8.0,2022-03-10,164802.35,1318418.8
853,12.0,18.0,13.0,2024-01-19,145573.24,1892452.12
854,66.0,1.0,9.0,2021-06-28,134755.62,1212800.58
855,35.0,19.0,4.0,2021-07-13,92063.56,368254.24
856,99.0,5.0,12.0,2022-08-06,131297.78,1575573.36
857,50.0,6.0,9.0,2022-02-28,173124.13,1558117.17
858,46.0,11.0,8.0,2022-09-06,154740.27,1237922.16
859,47.0,18.0,4.0,2022-03-30,136030.51,544122.04
860,50.0,12.0,9.0,2021-06-01,82858.75,745728.75
861,34.0,12.0,2.0,2021-05-21,91175.52,182351.04
862,14.0,15.0,14.0,2021-09-10,94110.57,1317547.98
863,67.0,9.0,18.0,2022-12-18,117610.42,2116987.56
864,99.0,1.0,2.0,2023-04-27,129359.68,258719.36
865,17.0,6.0,5.0,2021-02-26,85436.69,427183.45
866,36.0,6.0,10.0,2022-10-18,191880.17,1918801.7
867,36.0,19.0,2.0,2024-08-07,94297.27,188594.54
868,50.0,1.0,17.0,2021-06-15,153342.99,2606830.83
869,40.0,8.0,15.0,2021-02-20,161410.37,2421155.55
870,17.0,3.0,0.0,2022-02-22,98030.21,0.0
871,67.0,18.0,8.0,2022-03-03,136607.65,1092861.2
872,72.0,20.0,8.0,2021-06-15,220291.66,1762333.28
873,46.0,6.0,19.0,2021-03-12,171346.75,3255588.25
874,94.0,6.0,8.0,2024-05-19,131297.78,1050382.24
875,22.0,5.0,0.0,2021-01-31,90193.32,0.0
876,5.0,6.0,10.0,2023-09-29,193082.94,1930829.4
877,82.0,6.0,17.0,2024-04-20,169102.93,2874749.81
878,67.0,6.0,9.0,2021-08-08,131297.78,1181680.02
879,96.0,15.0,11.0,2023-08-01,99336.51,1092701.61
